customer_id,customer_fname,customer_segment,customer_city,customer_state,customer_country
2918,Mary,Consumer,Caguas,PR,Puerto Rico
1491,Joyce,Consumer,Caguas,PR,Puerto Rico
14915,Octavia,Consumer,Caguas,PR,Puerto Rico
9619,Mary,Consumer,Caguas,PR,Puerto Rico
2363,Mary,Consumer,Caguas,PR,Puerto Rico
5898,Emily,Consumer,Caguas,PR,Puerto Rico
1948,Peter,Consumer,Caguas,PR,Puerto Rico
1820,Mary,Consumer,Caguas,PR,Puerto Rico
14770,Kelsie,Consumer,Caguas,PR,Puerto Rico
1962,Marie,Consumer,Caguas,PR,Puerto Rico
7175,Judy,Consumer,Caguas,PR,Puerto Rico
1222,Michael,Consumer,Caguas,PR,Puerto Rico
487,Kenneth,Consumer,Caguas,PR,Puerto Rico
2217,Mary,Consumer,Caguas,PR,Puerto Rico
14824,Jaime,Consumer,Caguas,PR,Puerto Rico
2078,Roger,Consumer,San Juan,PR,Puerto Rico
10497,Justin,Consumer,Caguas,PR,Puerto Rico
4695,Hannah,Consumer,Caguas,PR,Puerto Rico
9857,Lawrence,Consumer,Caguas,PR,Puerto Rico
2168,Mary,Consumer,Caguas,PR,Puerto Rico
4078,Mary,Consumer,Caguas,PR,Puerto Rico
11887,Christopher,Consumer,Caguas,PR,Puerto Rico
6588,Mary,Consumer,Caguas,PR,Puerto Rico
7167,Harold,Consumer,Caguas,PR,Puerto Rico
1459,Mary,Consumer,Caguas,PR,Puerto Rico
548,Ryan,Consumer,Caguas,PR,Puerto Rico
5224,Jane,Consumer,Caguas,PR,Puerto Rico
2686,Mary,Consumer,Caguas,PR,Puerto Rico
468,Mary,Consumer,Caguas,PR,Puerto Rico
1260,Kelly,Consumer,Caguas,PR,Puerto Rico
3050,Mary,Consumer,Caguas,PR,Puerto Rico
10308,Mary,Consumer,Caguas,PR,Puerto Rico
387,Mary,Consumer,Caguas,PR,Puerto Rico
2270,Mary,Consumer,Caguas,PR,Puerto Rico
482,Megan,Consumer,Caguas,PR,Puerto Rico
1956,Mary,Consumer,Caguas,PR,Puerto Rico
7466,Mary,Consumer,Caguas,PR,Puerto Rico
8224,Edward,Consumer,Caguas,PR,Puerto Rico
3490,Mary,Consumer,Caguas,PR,Puerto Rico
1596,John,Consumer,Caguas,PR,Puerto Rico
3969,Carl,Consumer,Vega Baja,PR,Puerto Rico
9342,Teresa,Consumer,Caguas,PR,Puerto Rico
2028,Cynthia,Consumer,Caguas,PR,Puerto Rico
3940,Mary,Consumer,Caguas,PR,Puerto Rico
8293,Nathan,Consumer,Caguas,PR,Puerto Rico
9962,Diana,Consumer,Caguas,PR,Puerto Rico
8098,Mary,Consumer,Caguas,PR,Puerto Rico
8348,Mary,Consumer,Caguas,PR,Puerto Rico
653,Jason,Consumer,Caguas,PR,Puerto Rico
8645,Andrew,Consumer,Caguas,PR,Puerto Rico
1275,Amanda,Consumer,Caguas,PR,Puerto Rico
11189,Mary,Consumer,Caguas,PR,Puerto Rico
5988,Melissa,Consumer,Caguas,PR,Puerto Rico
9726,Steven,Consumer,Caguas,PR,Puerto Rico
5113,Judith,Consumer,Caguas,PR,Puerto Rico
7202,Beverly,Consumer,Caguas,PR,Puerto Rico
1173,Mary,Consumer,Caguas,PR,Puerto Rico
13597,Sara,Consumer,Caguas,PR,Puerto Rico
4047,Marilyn,Consumer,Caguas,PR,Puerto Rico
6594,Rebecca,Consumer,Caguas,PR,Puerto Rico
1186,Mary,Consumer,Caguas,PR,Puerto Rico
4279,Jack,Consumer,Caguas,PR,Puerto Rico
4151,Mary,Consumer,Caguas,PR,Puerto Rico
14848,Karina,Consumer,Caguas,PR,Puerto Rico
4697,Kathryn,Consumer,Caguas,PR,Puerto Rico
5887,Mary,Consumer,Caguas,PR,Puerto Rico
3207,Stephen,Consumer,Caguas,PR,Puerto Rico
12310,Ralph,Consumer,Caguas,PR,Puerto Rico
8397,Amber,Consumer,Caguas,PR,Puerto Rico
6306,Donna,Consumer,Caguas,PR,Puerto Rico
8002,Margaret,Consumer,Caguas,PR,Puerto Rico
12382,Jennifer,Consumer,Caguas,PR,Puerto Rico
7844,Scott,Consumer,Mayaguez,PR,Puerto Rico
12291,Jennifer,Consumer,Caguas,PR,Puerto Rico
6523,Mary,Consumer,Caguas,PR,Puerto Rico
4867,Mary,Consumer,Caguas,PR,Puerto Rico
5301,Mary,Consumer,Caguas,PR,Puerto Rico
4784,Mary,Consumer,Caguas,PR,Puerto Rico
7446,Lisa,Consumer,Caguas,PR,Puerto Rico
11455,Mary,Consumer,Caguas,PR,Puerto Rico
5364,Thomas,Consumer,Caguas,PR,Puerto Rico
259,Mary,Consumer,Caguas,PR,Puerto Rico
11290,Catherine,Consumer,Caguas,PR,Puerto Rico
8517,Debra,Consumer,Humacao,PR,Puerto Rico
7407,Diane,Consumer,Caguas,PR,Puerto Rico
5965,Richard,Consumer,Caguas,PR,Puerto Rico
8677,Cynthia,Consumer,Caguas,PR,Puerto Rico
10093,Michael,Consumer,Caguas,PR,Puerto Rico
12119,Barbara,Consumer,Caguas,PR,Puerto Rico
8274,Mary,Consumer,Caguas,PR,Puerto Rico
2291,Mary,Consumer,Caguas,PR,Puerto Rico
11310,Kenneth,Consumer,Caguas,PR,Puerto Rico
155,Brittany,Consumer,Caguas,PR,Puerto Rico
4998,Mary,Consumer,Caguas,PR,Puerto Rico
7720,Lisa,Consumer,Caguas,PR,Puerto Rico
3099,Brittany,Consumer,Caguas,PR,Puerto Rico
5011,William,Consumer,Caguas,PR,Puerto Rico
2643,David,Consumer,Caguas,PR,Puerto Rico
9501,Patricia,Consumer,Caguas,PR,Puerto Rico
9760,Mary,Consumer,Caguas,PR,Puerto Rico
11793,Thomas,Consumer,Caguas,PR,Puerto Rico
7273,Mary,Consumer,Bayamon,PR,Puerto Rico
3329,Joshua,Consumer,Caguas,PR,Puerto Rico
9429,George,Consumer,Caguas,PR,Puerto Rico
437,Cynthia,Consumer,Caguas,PR,Puerto Rico
2538,Kelly,Consumer,Caguas,PR,Puerto Rico
4280,Mary,Consumer,Arecibo,PR,Puerto Rico
2813,Mary,Consumer,Caguas,PR,Puerto Rico
4249,Mary,Consumer,Caguas,PR,Puerto Rico
9697,Stephen,Consumer,Vega Baja,PR,Puerto Rico
27,Mary,Consumer,Caguas,PR,Puerto Rico
5274,Michael,Consumer,Caguas,PR,Puerto Rico
11273,Mary,Consumer,Caguas,PR,Puerto Rico
9495,Nicholas,Consumer,Caguas,PR,Puerto Rico
4841,John,Consumer,Caguas,PR,Puerto Rico
9803,Mary,Consumer,Caguas,PR,Puerto Rico
7391,Mary,Consumer,Caguas,PR,Puerto Rico
11426,Mary,Consumer,Caguas,PR,Puerto Rico
11664,Mary,Consumer,Caguas,PR,Puerto Rico
5339,Mary,Consumer,Caguas,PR,Puerto Rico
3204,Edward,Consumer,Caguas,PR,Puerto Rico
4438,Frank,Consumer,Caguas,PR,Puerto Rico
5243,Mary,Consumer,Caguas,PR,Puerto Rico
5089,James,Consumer,Caguas,PR,Puerto Rico
6073,Mary,Consumer,Caguas,PR,Puerto Rico
8992,Maria,Consumer,Caguas,PR,Puerto Rico
6466,Susan,Consumer,Caguas,PR,Puerto Rico
11438,Mary,Consumer,Caguas,PR,Puerto Rico
9524,Mary,Consumer,Caguas,PR,Puerto Rico
2464,Teresa,Consumer,Caguas,PR,Puerto Rico
3770,Mary,Consumer,San Sebastian,PR,Puerto Rico
1306,Zachary,Consumer,Caguas,PR,Puerto Rico
10811,Joshua,Consumer,Caguas,PR,Puerto Rico
12033,Aaron,Consumer,Caguas,PR,Puerto Rico
9248,Mary,Consumer,Caguas,PR,Puerto Rico
2214,Mary,Consumer,Caguas,PR,Puerto Rico
6738,Mary,Consumer,Caguas,PR,Puerto Rico
5074,Karen,Consumer,Caguas,PR,Puerto Rico
9148,Robert,Consumer,Caguas,PR,Puerto Rico
3497,Mary,Consumer,New York,NY,EE. UU.
10066,Janice,Consumer,Phoenix,AZ,EE. UU.
4248,Jonathan,Consumer,Eugene,OR,EE. UU.
6473,Mary,Consumer,Long Beach,CA,EE. UU.
12288,Karen,Consumer,Algonquin,IL,EE. UU.
7764,Mary,Consumer,Indianapolis,IN,EE. UU.
11720,Mary,Consumer,Los Angeles,CA,EE. UU.
3935,Harold,Consumer,Buena Park,CA,EE. UU.
8792,Mary,Consumer,Hayward,CA,EE. UU.
10416,Mary,Consumer,Catonsville,MD,EE. UU.
424,Stephen,Consumer,Carlisle,PA,EE. UU.
10031,Crystal,Consumer,Staten Island,NY,EE. UU.
10819,Michelle,Consumer,Long Beach,CA,EE. UU.
5418,Mary,Consumer,Marietta,GA,EE. UU.
7272,Benjamin,Consumer,Jersey City,NJ,EE. UU.
5329,Jack,Consumer,Long Beach,CA,EE. UU.
7810,Henry,Consumer,Memphis,TN,EE. UU.
3624,Grace,Consumer,Lutz,FL,EE. UU.
7331,Pamela,Consumer,Lombard,IL,EE. UU.
125,Mary,Consumer,Oxnard,CA,EE. UU.
9419,Mary,Consumer,Brooklyn,NY,EE. UU.
1250,Teresa,Consumer,New Bedford,MA,EE. UU.
7683,Cynthia,Consumer,Newburgh,NY,EE. UU.
2728,Mary,Consumer,Miami,FL,EE. UU.
4612,Mary,Consumer,Lansdale,PA,EE. UU.
12019,Mary,Consumer,Los Angeles,CA,EE. UU.
10549,Mary,Consumer,Baltimore,MD,EE. UU.
4909,Mary,Consumer,Phoenix,AZ,EE. UU.
5854,Mary,Consumer,Fullerton,CA,EE. UU.
3066,Mary,Consumer,Baltimore,MD,EE. UU.
11431,Willie,Consumer,Sacramento,CA,EE. UU.
9906,Richard,Consumer,Chicago,IL,EE. UU.
2048,Mary,Consumer,Greensboro,NC,EE. UU.
3071,Mary,Consumer,San Jose,CA,EE. UU.
11065,Aaron,Consumer,New York,NY,EE. UU.
394,David,Consumer,Lakewood,OH,EE. UU.
5707,Kathy,Consumer,Hamilton,OH,EE. UU.
2682,Cynthia,Consumer,Roseburg,OR,EE. UU.
467,James,Consumer,Modesto,CA,EE. UU.
10577,Jennifer,Consumer,New York,NY,EE. UU.
3471,Mary,Consumer,New Bedford,MA,EE. UU.
3535,Betty,Consumer,Encinitas,CA,EE. UU.
11715,Mary,Consumer,San Jose,CA,EE. UU.
9814,Daniel,Consumer,Rome,NY,EE. UU.
4848,Jennifer,Consumer,Watsonville,CA,EE. UU.
569,Mary,Consumer,Meridian,ID,EE. UU.
5749,Mary,Consumer,Houston,TX,EE. UU.
4460,Mary,Consumer,Los Angeles,CA,EE. UU.
6506,Anna,Consumer,Brooklyn,NY,EE. UU.
6050,Rebecca,Consumer,Endicott,NY,EE. UU.
3246,Lori,Consumer,San Jose,CA,EE. UU.
2364,Thomas,Consumer,Katy,TX,EE. UU.
12216,Ann,Consumer,Visalia,CA,EE. UU.
11388,Mary,Consumer,Lancaster,CA,EE. UU.
1628,Benjamin,Consumer,Phoenix,AZ,EE. UU.
7222,Jesse,Consumer,Lompoc,CA,EE. UU.
5929,Mary,Consumer,Miami,FL,EE. UU.
6123,Mary,Consumer,York,PA,EE. UU.
587,Patrick,Consumer,Ogden,UT,EE. UU.
1240,Mary,Consumer,Raleigh,NC,EE. UU.
8806,Amber,Consumer,Virginia Beach,VA,EE. UU.
341,Mary,Consumer,Carlsbad,CA,EE. UU.
3064,Sandra,Consumer,Hacienda Heights,CA,EE. UU.
10614,James,Consumer,Union City,NJ,EE. UU.
10563,Mary,Consumer,Hollywood,FL,EE. UU.
11002,Alexander,Consumer,Bolingbrook,IL,EE. UU.
11486,Mary,Consumer,West Lafayette,IN,EE. UU.
1759,Mary,Consumer,Astoria,NY,EE. UU.
10659,Barbara,Consumer,Newark,NJ,EE. UU.
8899,Cynthia,Consumer,San Jose,CA,EE. UU.
3315,Andrew,Consumer,Woodbridge,VA,EE. UU.
10051,Kathryn,Consumer,Weslaco,TX,EE. UU.
6402,Mary,Consumer,Jamaica,NY,EE. UU.
4021,Catherine,Consumer,Lakewood,OH,EE. UU.
4195,Katherine,Consumer,Dallas,TX,EE. UU.
7464,Mary,Consumer,Bell Gardens,CA,EE. UU.
11592,Mary,Consumer,Portland,OR,EE. UU.
10831,Larry,Consumer,San Diego,CA,EE. UU.
7586,Christina,Consumer,La Mirada,CA,EE. UU.
8551,Harold,Corporate,Los Angeles,CA,EE. UU.
7163,Mary,Corporate,Detroit,MI,EE. UU.
9163,Mary,Corporate,Billings,MT,EE. UU.
20402,Cleo,Corporate,North Bergen,NJ,EE. UU.
4807,Raymond,Corporate,Mission Viejo,CA,EE. UU.
88,Mary,Corporate,Atlanta,GA,EE. UU.
7697,Hannah,Corporate,New York,NY,EE. UU.
18007,Audra,Corporate,Baltimore,MD,EE. UU.
8720,Mary,Corporate,Strongsville,OH,EE. UU.
12100,Richard,Corporate,Chicago,IL,EE. UU.
11979,Brandon,Corporate,Madison,WI,EE. UU.
3905,Denise,Corporate,South San Francisco,CA,EE. UU.
8552,Mary,Corporate,Philadelphia,PA,EE. UU.
12038,Patricia,Corporate,Fort Lauderdale,FL,EE. UU.
15995,Cora,Corporate,North Las Vegas,NV,EE. UU.
10291,Ann,Corporate,Aurora,CO,EE. UU.
1293,Mary,Corporate,Methuen,MA,EE. UU.
6961,James,Corporate,Costa Mesa,CA,EE. UU.
16013,Hillary,Corporate,Chicago,IL,EE. UU.
7931,Mary,Corporate,Glen Burnie,MD,EE. UU.
20545,Mara,Corporate,Fairfield,OH,EE. UU.
4618,Andrea,Corporate,Lithonia,GA,EE. UU.
4357,Mary,Corporate,Peoria,AZ,EE. UU.
3029,Bryan,Corporate,Winnetka,CA,EE. UU.
9769,Mary,Corporate,Simi Valley,CA,EE. UU.
3567,Thomas,Corporate,Honolulu,HI,EE. UU.
5582,Gloria,Corporate,Chicago,IL,EE. UU.
6855,Louis,Corporate,Philadelphia,PA,EE. UU.
10026,Mary,Corporate,Mcallen,TX,EE. UU.
20400,Wynter,Corporate,Los Angeles,CA,EE. UU.
6956,Mary,Corporate,Joliet,IL,EE. UU.
10082,Anna,Corporate,Brownsville,TX,EE. UU.
1839,Mary,Corporate,Silver Spring,MD,EE. UU.
10155,Mary,Corporate,Pawtucket,RI,EE. UU.
1098,Mary,Corporate,Columbia,TN,EE. UU.
3172,Karen,Corporate,Colorado Springs,CO,EE. UU.
5536,Mary,Corporate,Alhambra,CA,EE. UU.
11372,Mary,Corporate,Bakersfield,CA,EE. UU.
4005,Virginia,Corporate,Quincy,MA,EE. UU.
11632,Mary,Corporate,San Antonio,TX,EE. UU.
10891,Mary,Corporate,Pittsfield,MA,EE. UU.
4813,Mary,Corporate,Chino,CA,EE. UU.
11801,Shirley,Corporate,Chicago,IL,EE. UU.
6156,Mary,Corporate,Bronx,NY,EE. UU.
1763,Mary,Corporate,Marion,OH,EE. UU.
6721,Mary,Corporate,North Hills,CA,EE. UU.
12205,Roy,Corporate,Chicago,IL,EE. UU.
10790,Stephen,Corporate,Salina,KS,EE. UU.
11922,Donald,Corporate,Hyattsville,MD,EE. UU.
10438,Barbara,Corporate,North Richland Hills,TX,EE. UU.
17747,Jacqueline,Corporate,Spring Valley,NY,EE. UU.
16011,Martina,Corporate,Fort Lauderdale,FL,EE. UU.
18004,Delilah,Corporate,Chicago,IL,EE. UU.
8,Megan,Corporate,Lawrence,MA,EE. UU.
3275,Steven,Corporate,Fremont,CA,EE. UU.
9023,Jonathan,Corporate,Cleveland,OH,EE. UU.
8643,Mary,Corporate,Ontario,CA,EE. UU.
11797,Kimberly,Corporate,West Covina,CA,EE. UU.
4062,Eugene,Corporate,Oceanside,CA,EE. UU.
6897,Mary,Corporate,Columbus,GA,EE. UU.
11892,Diana,Corporate,Lodi,CA,EE. UU.
6763,William,Corporate,Los Angeles,CA,EE. UU.
17459,Tatyana,Corporate,Newburgh,NY,EE. UU.
8622,Shirley,Corporate,Pompano Beach,FL,EE. UU.
241,Janet,Corporate,Hamilton,OH,EE. UU.
17746,Roanna,Corporate,Milpitas,CA,EE. UU.
822,Rebecca,Corporate,Rowland Heights,CA,EE. UU.
6376,Crystal,Corporate,North Tonawanda,NY,EE. UU.
9557,Mary,Consumer,Gardena,CA,EE. UU.
11397,Mary,Consumer,Tallahassee,FL,EE. UU.
6999,Mary,Consumer,Cicero,IL,EE. UU.
10534,Mary,Consumer,Eugene,OR,EE. UU.
6815,Patricia,Consumer,Los Angeles,CA,EE. UU.
2269,Brittany,Consumer,Riverside,CA,EE. UU.
10708,Diana,Consumer,Asheboro,NC,EE. UU.
9119,Mary,Consumer,La Crosse,WI,EE. UU.
9500,Mary,Consumer,Florissant,MO,EE. UU.
9910,Justin,Consumer,Encinitas,CA,EE. UU.
5036,Andrew,Consumer,Canyon Country,CA,EE. UU.
2698,Mary,Consumer,Pomona,CA,EE. UU.
6220,Mary,Consumer,Ithaca,NY,EE. UU.
6947,Frances,Consumer,Los Angeles,CA,EE. UU.
442,Mary,Consumer,Allentown,PA,EE. UU.
9671,Jennifer,Consumer,Lompoc,CA,EE. UU.
5283,Jacob,Consumer,Escondido,CA,EE. UU.
3364,Mary,Consumer,Martinez,CA,EE. UU.
2170,Nicholas,Consumer,Troy,MI,EE. UU.
11348,Beverly,Consumer,Granite City,IL,EE. UU.
10224,Betty,Consumer,North Las Vegas,NV,EE. UU.
7006,George,Consumer,Arlington,VA,EE. UU.
7363,Mary,Consumer,Tonawanda,NY,EE. UU.
1595,Mary,Consumer,Troy,MI,EE. UU.
7492,Vincent,Consumer,Simi Valley,CA,EE. UU.
9821,Deborah,Consumer,New Bedford,MA,EE. UU.
5246,Emily,Consumer,Tempe,AZ,EE. UU.
558,Michael,Consumer,Carlisle,PA,EE. UU.
1063,Mary,Consumer,Dallas,TX,EE. UU.
2610,Virginia,Consumer,Davis,CA,EE. UU.
3964,Harry,Consumer,Brooklyn,NY,EE. UU.
3868,Rachel,Consumer,Chandler,AZ,EE. UU.
3961,Brian,Consumer,Chandler,AZ,EE. UU.
1261,Victoria,Consumer,Fullerton,CA,EE. UU.
9341,Karen,Consumer,Chicago,IL,EE. UU.
2550,Christian,Consumer,Elgin,IL,EE. UU.
12045,Jeffrey,Consumer,Carlisle,PA,EE. UU.
2719,Mary,Consumer,Palmdale,CA,EE. UU.
7924,Mary,Consumer,Brooklyn,NY,EE. UU.
3206,Mary,Consumer,North Tonawanda,NY,EE. UU.
11945,Mary,Consumer,Honolulu,HI,EE. UU.
3141,Cynthia,Consumer,Massapequa,NY,EE. UU.
3942,Stephanie,Consumer,Los Angeles,CA,EE. UU.
8065,Margaret,Consumer,Los Angeles,CA,EE. UU.
6758,John,Consumer,Santa Ana,CA,EE. UU.
4842,Rachel,Consumer,Pittsburg,CA,EE. UU.
581,Mary,Consumer,West New York,NJ,EE. UU.
4563,Melissa,Consumer,Dallas,TX,EE. UU.
9096,Mary,Consumer,Los Angeles,CA,EE. UU.
9813,Mary,Consumer,Aurora,CO,EE. UU.
2492,Mary,Consumer,Clementon,NJ,EE. UU.
1445,Linda,Consumer,San Diego,CA,EE. UU.
7327,Tammy,Consumer,Orlando,FL,EE. UU.
8701,Linda,Consumer,Troy,MI,EE. UU.
7783,Amy,Consumer,Hanover,PA,EE. UU.
5621,Mary,Consumer,Virginia Beach,VA,EE. UU.
5767,John,Consumer,Los Angeles,CA,EE. UU.
430,Mary,Consumer,Porterville,CA,EE. UU.
10132,Helen,Consumer,Glendale,AZ,EE. UU.
12350,Henry,Consumer,Chicago,IL,EE. UU.
2256,Mary,Consumer,San Jose,CA,EE. UU.
1045,Ronald,Consumer,Huntington Station,NY,EE. UU.
5939,Shirley,Consumer,Enfield,CT,EE. UU.
9371,Mary,Consumer,Meridian,ID,EE. UU.
11536,Justin,Consumer,Bend,OR,EE. UU.
10129,Mary,Consumer,Philadelphia,PA,EE. UU.
7905,Cynthia,Consumer,Brownsville,TX,EE. UU.
8674,Mary,Consumer,Baldwin Park,CA,EE. UU.
1902,Alice,Consumer,Elyria,OH,EE. UU.
1408,Mary,Consumer,Chicago,IL,EE. UU.
9172,John,Consumer,Chino Hills,CA,EE. UU.
3659,Margaret,Consumer,Philadelphia,PA,EE. UU.
10827,Janice,Consumer,Ventura,CA,EE. UU.
9146,Carl,Consumer,Wheaton,IL,EE. UU.
20,Mary,Consumer,West New York,NJ,EE. UU.
8391,Robert,Consumer,Amarillo,TX,EE. UU.
11510,Ryan,Consumer,Encinitas,CA,EE. UU.
10821,Mary,Consumer,Toms River,NJ,EE. UU.
4727,Amanda,Consumer,Honolulu,HI,EE. UU.
10647,Amy,Consumer,Chicago,IL,EE. UU.
7141,Mary,Corporate,Sacramento,CA,EE. UU.
6172,James,Corporate,Fort Washington,MD,EE. UU.
2741,Jason,Corporate,Long Beach,CA,EE. UU.
1180,Mary,Corporate,Wyandotte,MI,EE. UU.
6875,Mary,Corporate,Newark,NJ,EE. UU.
10864,Jason,Corporate,Brooklyn,NY,EE. UU.
242,Mary,Corporate,Mililani,HI,EE. UU.
9002,Mary,Corporate,New York,NY,EE. UU.
9145,Gary,Corporate,Brooklyn,NY,EE. UU.
7887,Mary,Corporate,Loveland,OH,EE. UU.
2817,Rachel,Corporate,Harvey,IL,EE. UU.
2013,Mary,Corporate,Saint Paul,MN,EE. UU.
5920,Dorothy,Corporate,Chandler,AZ,EE. UU.
5674,Ethan,Corporate,Ewa Beach,HI,EE. UU.
11012,Mary,Corporate,Fond Du Lac,WI,EE. UU.
6508,Philip,Corporate,Hamilton,OH,EE. UU.
8995,Mary,Corporate,Mechanicsburg,PA,EE. UU.
9507,Mary,Corporate,Simi Valley,CA,EE. UU.
11056,Larry,Corporate,Opelousas,LA,EE. UU.
10558,Christine,Corporate,Kailua,HI,EE. UU.
6707,Grace,Corporate,Norfolk,VA,EE. UU.
4029,Mary,Corporate,Woodbridge,VA,EE. UU.
2189,Ronald,Corporate,Elmhurst,IL,EE. UU.
1865,Mary,Corporate,Detroit,MI,EE. UU.
9345,Mary,Corporate,Aurora,CO,EE. UU.
9356,Nancy,Corporate,Phoenix,AZ,EE. UU.
5821,Jessica,Corporate,Hyattsville,MD,EE. UU.
532,Mark,Corporate,Sugar Land,TX,EE. UU.
8977,Mary,Corporate,Elyria,OH,EE. UU.
4117,Matthew,Corporate,Raleigh,NC,EE. UU.
3985,Debra,Corporate,Chillicothe,OH,EE. UU.
3586,Mary,Corporate,Jersey City,NJ,EE. UU.
9001,Mary,Corporate,Canoga Park,CA,EE. UU.
10678,Martha,Corporate,Amarillo,TX,EE. UU.
1664,Mary,Corporate,Jackson,MI,EE. UU.
11882,Mary,Corporate,Moreno Valley,CA,EE. UU.
4808,Mary,Corporate,Chicago,IL,EE. UU.
10201,Debra,Corporate,New Orleans,LA,EE. UU.
2292,Ashley,Corporate,San Benito,TX,EE. UU.
11675,Mary,Corporate,Los Angeles,CA,EE. UU.
1144,Roger,Corporate,Brooklyn,NY,EE. UU.
640,Jean,Corporate,New Castle,DE,EE. UU.
8612,Emma,Corporate,Hanover,PA,EE. UU.
4402,Heather,Corporate,Honolulu,HI,EE. UU.
3815,Mary,Corporate,Bloomfield,NJ,EE. UU.
10834,Susan,Corporate,Albuquerque,NM,EE. UU.
3554,Michael,Corporate,Los Angeles,CA,EE. UU.
10219,Nicholas,Corporate,Cypress,CA,EE. UU.
11730,Mary,Corporate,New Orleans,LA,EE. UU.
4756,Mary,Corporate,Brooklyn,NY,EE. UU.
7229,Mary,Corporate,Newburgh,NY,EE. UU.
7963,Mary,Corporate,New York,NY,EE. UU.
4464,Mary,Corporate,Amarillo,TX,EE. UU.
5429,Betty,Corporate,Jackson,MI,EE. UU.
1383,Catherine,Corporate,Marrero,LA,EE. UU.
3153,Mary,Corporate,Grand Prairie,TX,EE. UU.
11357,Mary,Corporate,Bronx,NY,EE. UU.
4700,Mary,Corporate,Greeley,CO,EE. UU.
6187,Mary,Corporate,West Covina,CA,EE. UU.
4862,Mary,Corporate,Chicago,IL,EE. UU.
6180,Mary,Corporate,North Richland Hills,TX,EE. UU.
11977,Michael,Corporate,Riverside,CA,EE. UU.
10126,Mary,Corporate,San Diego,CA,EE. UU.
1880,Sarah,Corporate,Miami,FL,EE. UU.
8747,Mary,Corporate,Wyandotte,MI,EE. UU.
11252,Christian,Corporate,Cleveland,OH,EE. UU.
5598,Sharon,Corporate,Houston,TX,EE. UU.
1067,Mary,Corporate,Littleton,CO,EE. UU.
8681,Cynthia,Corporate,Longmont,CO,EE. UU.
10884,Zachary,Corporate,Sacramento,CA,EE. UU.
8850,Crystal,Corporate,Brooklyn,NY,EE. UU.
5316,Mary,Corporate,Chesapeake,VA,EE. UU.
1801,Mary,Corporate,Englewood,CO,EE. UU.
4627,Eric,Corporate,Arlington Heights,IL,EE. UU.
19349,Hope,Home Office,Tampa,FL,EE. UU.
19348,Unity,Corporate,San Benito,TX,EE. UU.
19347,Kelly,Corporate,Caguas,PR,Puerto Rico
19346,Mechelle,Corporate,Indianapolis,IN,EE. UU.
19345,Blythe,Consumer,Caguas,PR,Puerto Rico
19344,Audrey,Consumer,Enfield,CT,EE. UU.
19343,Cara,Corporate,Caguas,PR,Puerto Rico
19342,Jorden,Corporate,Los Angeles,CA,EE. UU.
19341,Heidi,Corporate,Caguas,PR,Puerto Rico
19340,Lenore,Corporate,Modesto,CA,EE. UU.
19339,Aiko,Consumer,Caguas,PR,Puerto Rico
19338,Whitney,Corporate,Irvington,NJ,EE. UU.
19337,Kylie,Corporate,Caguas,PR,Puerto Rico
19336,Demetria,Corporate,Norfolk,VA,EE. UU.
19335,Orli,Corporate,Gardena,CA,EE. UU.
19334,Moana,Consumer,Caguas,PR,Puerto Rico
19333,Constance,Consumer,Honolulu,HI,EE. UU.
19332,Amber,Consumer,Caguas,PR,Puerto Rico
19331,Imelda,Home Office,Newark,DE,EE. UU.
19330,Mariam,Consumer,Forest Hills,NY,EE. UU.
19329,Rae,Corporate,Caguas,PR,Puerto Rico
19328,Jamalia,Corporate,Ontario,CA,EE. UU.
19327,Reagan,Corporate,Caguas,PR,Puerto Rico
19326,Patience,Consumer,Webster,NY,EE. UU.
19325,Amena,Consumer,New York,NY,EE. UU.
19324,Mercedes,Consumer,Brownsville,TX,EE. UU.
19323,Brianna,Consumer,Caguas,PR,Puerto Rico
19322,Xyla,Consumer,Dearborn,MI,EE. UU.
19321,Daria,Consumer,Corona,NY,EE. UU.
19320,Ila,Consumer,Caguas,PR,Puerto Rico
19319,Kelsie,Consumer,New York,NY,EE. UU.
19318,Quail,Consumer,Carrollton,TX,EE. UU.
19317,Hyacinth,Corporate,Bakersfield,CA,EE. UU.
19316,Alma,Corporate,Caguas,PR,Puerto Rico
19315,Yvette,Consumer,Compton,CA,EE. UU.
19314,Ina,Consumer,Simi Valley,CA,EE. UU.
19313,Fay,Consumer,Caguas,PR,Puerto Rico
19312,Xyla,Consumer,Lancaster,PA,EE. UU.
19311,Destiny,Consumer,Garland,TX,EE. UU.
19310,Debra,Consumer,Arecibo,PR,Puerto Rico
19309,Petra,Consumer,Caguas,PR,Puerto Rico
19308,Farrah,Corporate,Opelousas,LA,EE. UU.
19307,Clio,Consumer,Caguas,PR,Puerto Rico
19306,Leigh,Consumer,Riverside,CA,EE. UU.
19305,Jacqueline,Consumer,Waipahu,HI,EE. UU.
19304,Cora,Home Office,Caguas,PR,Puerto Rico
19303,Tallulah,Consumer,Tucson,AZ,EE. UU.
19302,Kelly,Consumer,Los Angeles,CA,EE. UU.
19301,Martha,Home Office,Carmichael,CA,EE. UU.
19300,Pearl,Consumer,Caguas,PR,Puerto Rico
19299,Heather,Corporate,Tustin,CA,EE. UU.
19298,Maya,Corporate,Caguas,PR,Puerto Rico
19297,Kiayada,Corporate,Loveland,OH,EE. UU.
19296,Shannon,Consumer,Miami,FL,EE. UU.
